Datetime,PM2.5,PM10,CO,NO2,SO2,O3,City,Year,Month,Day,AQI,AQI_Category
2025-11-08,37.295833333333334,39.52916666666667,386.7083333333333,9.549999999999999,7.383333333333333,117.79166666666667,Chennai,2025,11,8,112.47364672364672,Moderate
2025-11-09,45.612500000000004,48.854166666666664,403.625,5.566666666666666,8.083333333333334,127.79166666666667,Chennai,2025,11,9,151.16721022642074,Moderate
2025-11-10,42.12083333333333,45.25833333333333,371.875,5.575,8.0625,132.04166666666666,Chennai,2025,11,10,133.0358093417304,Moderate
2025-11-11,44.762499999999996,49.36666666666667,331.5,4.729166666666667,6.141666666666667,119.66666666666667,Chennai,2025,11,11,146.8125,Moderate
2025-11-12,39.800000000000004,44.975,346.0833333333333,4.791666666666667,5.845833333333334,117.41666666666667,Chennai,2025,11,12,122.58457977207978,Moderate
2025-11-13,40.2875,45.44166666666666,374.6666666666667,4.883333333333334,6.120833333333334,126.54166666666667,Chennai,2025,11,13,124.43750000000001,Moderate
2025-11-14,38.925,47.05833333333334,344.125,3.8333333333333335,4.925,127.83333333333333,Chennai,2025,11,14,117.69658119658119,Moderate
2025-11-15,44.425000000000004,53.512499999999996,338.2083333333333,4.416666666666667,3.141666666666667,117.875,Chennai,2025,11,15,145.125,Moderate
2025-11-16,42.520833333333336,50.29583333333333,304.75,3.0875,2.9375,124.79166666666667,Chennai,2025,11,16,135.60416666666666,Moderate
2025-11-17,28.55,33.074999999999996,342.2083333333333,4.054166666666666,2.7458333333333336,117.75,Chennai,2025,11,17,88.0096153846154,Satisfactory
2025-11-18,12.429166666666667,15.887500000000001,290.9166666666667,4.095833333333333,2.058333333333333,89.5,Chennai,2025,11,18,45.512375356125354,Good
2025-11-19,22.258333333333336,26.645833333333332,323.6666666666667,3.65,3.5625,111.54166666666667,Chennai,2025,11,19,71.91951566951566,Satisfactory
2025-11-20,15.512500000000001,19.3875,304.125,3.8125,2.504166666666667,102.66666666666667,Chennai,2025,11,20,55.74608262108262,Satisfactory
2025-11-21,5.4624999999999995,7.966666666666666,210.04166666666666,3.829166666666667,2.1,65.75,Chennai,2025,11,21,22.760416666666668,Good
2025-11-22,6.991666666666667,10.158333333333333,244.45833333333334,3.8041666666666667,2.0749999999999997,71.54166666666667,Chennai,2025,11,22,29.131944444444443,Good
2025-11-23,7.945833333333333,11.379166666666668,238.58333333333334,3.8041666666666667,2.2041666666666666,72.625,Chennai,2025,11,23,33.0315170940171,Good
2025-11-24,24.004166666666666,29.704166666666666,283.7916666666667,4.3500000000000005,2.6333333333333333,97.41666666666667,Chennai,2025,11,24,79.8318198005698,Satisfactory
2025-11-25,36.112500000000004,42.50833333333333,291.25,3.158333333333333,3.0541666666666667,123.83333333333333,Chennai,2025,11,25,112.42663817663818,Moderate
2025-11-26,42.487500000000004,49.93333333333334,278.2916666666667,3.4250000000000003,2.4125,119.29166666666667,Chennai,2025,11,26,135.4375,Moderate
2025-11-27,43.895833333333336,49.775,299.4166666666667,2.7541666666666664,4.041666666666667,133.08333333333334,Chennai,2025,11,27,142.49109686609685,Moderate
2025-11-28,30.170833333333334,35.354166666666664,274.5833333333333,2.9166666666666665,3.5083333333333333,123.0,Chennai,2025,11,28,88.82656695156696,Satisfactory
2025-11-29,8.583333333333334,12.454166666666666,208.20833333333334,2.8000000000000003,1.4875,92.79166666666667,Chennai,2025,11,29,35.57781339031339,Good
2025-11-30,6.804166666666667,9.475,222.25,2.6416666666666666,1.1875,91.66666666666667,Chennai,2025,11,30,28.350694444444443,Good
2025-12-01,8.141666666666667,10.016666666666667,271.1666666666667,2.8625000000000003,1.7666666666666666,93.95833333333333,Chennai,2025,12,1,33.92361111111111,Good
2025-12-02,9.195833333333333,12.058333333333332,297.625,3.15,1.5166666666666666,93.41666666666667,Chennai,2025,12,2,38.31597222222222,Good
2025-12-03,10.895833333333334,13.0375,325.875,6.191666666666666,2.8708333333333336,87.41666666666667,Chennai,2025,12,3,45.077902421652425,Good
2025-12-04,10.820833333333333,13.454166666666666,294.625,4.970833333333333,2.4,72.125,Chennai,2025,12,4,40.72248931623931,Good
2025-12-05,44.27916666666667,49.166666666666664,334.4166666666667,2.9958333333333336,3.658333333333333,120.08333333333333,Chennai,2025,12,5,146.55891063127908,Moderate
2025-12-06,45.9125,50.63333333333333,339.25,3.4,3.5875,113.83333333333333,Chennai,2025,12,6,152.5625,Moderate
2025-12-07,40.170833333333334,45.3375,338.1666666666667,3.470833333333333,4.1375,116.20833333333333,Chennai,2025,12,7,124.48646723646725,Moderate
2025-12-08,34.358333333333334,39.55416666666667,331.4583333333333,3.233333333333333,4.595833333333333,124.70833333333333,Chennai,2025,12,8,104.502849002849,Moderate
2025-12-09,36.800000000000004,42.449999999999996,356.625,3.1125000000000003,7.120833333333334,136.875,Chennai,2025,12,9,110.12571225071225,Moderate
2025-12-10,54.4375,61.75833333333333,379.0,3.375,9.066666666666666,136.58333333333334,Chennai,2025,12,10,182.52302631578948,Moderate
2025-12-11,59.42916666666667,66.40416666666667,426.4583333333333,3.3625000000000003,6.504166666666666,141.20833333333334,Chennai,2025,12,11,195.49122807017545,Moderate
2025-12-12,41.7875,48.137499999999996,323.5416666666667,3.858333333333333,6.6000000000000005,136.5,Chennai,2025,12,12,131.9375,Moderate
2025-12-13,30.24166666666667,36.5,344.5,4.620833333333334,5.3875,123.58333333333333,Chennai,2025,12,13,88.97792022792022,Satisfactory
2025-12-14,34.041666666666664,40.208333333333336,322.3333333333333,4.7749999999999995,4.245833333333334,123.70833333333333,Chennai,2025,12,14,101.94123931623932,Moderate
2025-12-15,47.25833333333333,54.479166666666664,357.9166666666667,4.158333333333333,4.45,127.375,Chennai,2025,12,15,159.1107456140351,Moderate
2025-12-16,19.108333333333334,24.379166666666666,250.08333333333334,3.170833333333333,2.1999999999999997,89.375,Chennai,2025,12,16,67.53819444444444,Satisfactory
2025-12-17,18.75,23.616666666666664,283.0833333333333,2.9,3.670833333333333,97.91666666666667,Chennai,2025,12,17,64.19239672364672,Satisfactory
2025-12-18,48.05416666666667,54.1625,406.5,4.320833333333334,6.458333333333333,126.75,Chennai,2025,12,18,160.49122807017545,Moderate
2025-12-19,56.708333333333336,61.79583333333333,447.375,6.516666666666667,9.512500000000001,124.70833333333333,Chennai,2025,12,19,196.03179824561403,Moderate
2025-12-20,73.4875,80.64583333333333,461.25,8.445833333333333,9.008333333333333,117.54166666666667,Chennai,2025,12,20,219.03947368421052,Poor
2025-12-21,53.02916666666667,61.375,368.25,6.1499999999999995,4.754166666666666,110.375,Chennai,2025,12,21,160.39393087419404,Moderate
2025-12-22,27.025000000000002,33.25416666666667,280.9166666666667,5.4750000000000005,2.1791666666666667,89.45833333333333,Chennai,2025,12,22,82.15242165242165,Satisfactory
2025-12-23,38.07083333333333,42.574999999999996,379.0416666666667,5.0249999999999995,4.05,105.95833333333333,Chennai,2025,12,23,115.23913817663818,Moderate
2025-12-24,34.82083333333333,39.545833333333334,351.8333333333333,5.3999999999999995,3.466666666666667,99.875,Chennai,2025,12,24,105.45530626780628,Moderate
2025-12-25,31.441666666666666,36.1,360.125,4.9375,3.3083333333333336,103.58333333333333,Chennai,2025,12,25,92.31748575498575,Satisfactory
2025-12-26,37.104166666666664,41.94166666666667,337.4583333333333,4.308333333333334,4.704166666666667,115.79166666666667,Chennai,2025,12,26,110.44159544159544,Moderate
2025-12-27,32.979166666666664,37.37083333333333,344.9583333333333,4.733333333333333,3.345833333333333,111.54166666666667,Chennai,2025,12,27,97.95299145299145,Satisfactory
2025-12-28,42.57083333333333,45.975,380.1666666666667,5.054166666666666,4.0125,113.0,Chennai,2025,12,28,137.1187678062678,Moderate
2025-12-29,50.479166666666664,54.3375,375.0833333333333,4.5874999999999995,6.016666666666667,116.41666666666667,Chennai,2025,12,29,175.19846491228068,Moderate
2025-12-30,54.475,58.19166666666666,411.0,5.1625000000000005,5.008333333333334,109.79166666666667,Chennai,2025,12,30,187.6447368421053,Moderate
2025-12-31,36.4,39.795833333333334,356.7916666666667,4.879166666666666,2.9375,101.04166666666667,Chennai,2025,12,31,117.83006260308893,Moderate
2025-01-01,145.17499999999998,147.8375,1414.0833333333333,34.61666666666667,31.28333333333333,77.375,Delhi,2025,1,1,294.11188614105544,Poor
2025-01-02,145.37083333333334,149.34166666666667,1576.7916666666667,33.24166666666667,38.1,81.29166666666667,Delhi,2025,1,2,294.3318008877616,Poor
2025-01-03,158.79166666666666,168.17916666666667,2099.125,54.083333333333336,48.36666666666667,62.875,Delhi,2025,1,3,307.75913302332134,Very Poor
2025-01-04,166.49166666666667,176.47916666666666,2588.5833333333335,76.29583333333333,63.4625,77.20833333333333,Delhi,2025,1,4,315.39444620587614,Very Poor
2025-01-05,158.225,163.80416666666667,1660.9583333333333,44.4125,48.44166666666666,94.33333333333333,Delhi,2025,1,5,307.32287042908473,Very Poor
2025-01-06,141.20416666666668,143.80833333333334,1465.9166666666667,37.61666666666667,50.73333333333333,85.0,Delhi,2025,1,6,290.1672391319665,Poor
2025-01-07,109.76666666666667,110.875,834.2083333333334,21.775000000000002,30.5,92.08333333333333,Delhi,2025,1,7,257.22807017543863,Poor
2025-01-08,71.92083333333333,73.19583333333334,1011.2083333333334,29.708333333333332,29.650000000000002,85.16666666666667,Delhi,2025,1,8,204.68638476533215,Poor
2025-01-09,161.0375,163.82916666666668,3039.4166666666665,80.125,80.50416666666668,70.16666666666667,Delhi,2025,1,9,308.99569329951385,Very Poor
2025-01-10,256.73333333333335,259.04583333333335,2442.0416666666665,86.02916666666665,83.47500000000001,83.79166666666667,Delhi,2025,1,10,406.6518001831889,Severe
2025-01-11,155.46666666666667,157.98333333333332,1290.3333333333333,39.891666666666666,44.512499999999996,83.66666666666667,Delhi,2025,1,11,304.163522511097,Very Poor
2025-01-12,86.39166666666667,88.83749999999999,1262.9166666666667,34.8375,36.78333333333333,76.5,Delhi,2025,1,12,232.62280701754386,Poor
2025-01-13,92.58749999999999,93.3,1196.0416666666667,31.9375,31.84583333333333,66.25,Delhi,2025,1,13,239.1447368421053,Poor
2025-01-14,115.35000000000001,116.23333333333333,1708.7083333333333,47.80416666666667,49.104166666666664,82.66666666666667,Delhi,2025,1,14,262.3373405904319,Poor
2025-01-15,205.625,208.48749999999998,2345.9583333333335,83.17916666666666,66.68333333333334,69.45833333333333,Delhi,2025,1,15,355.1694761502149,Very Poor
2025-01-16,130.75833333333333,132.79999999999998,1154.7916666666667,49.5625,44.729166666666664,62.25,Delhi,2025,1,16,278.9820245895864,Poor
2025-01-17,99.83333333333333,101.01666666666667,1054.9166666666667,28.979166666666668,36.13333333333333,72.58333333333333,Delhi,2025,1,17,246.7719298245614,Poor
2025-01-18,139.70000000000002,142.30833333333334,2035.3333333333333,54.27916666666667,55.237500000000004,58.708333333333336,Delhi,2025,1,18,287.83036532093286,Poor
2025-01-19,173.14583333333334,176.07916666666665,2446.125,71.78333333333333,80.64166666666667,68.08333333333333,Delhi,2025,1,19,322.12699041781156,Very Poor
2025-01-20,104.75416666666666,105.49166666666667,1409.2083333333333,31.3875,33.55416666666667,77.375,Delhi,2025,1,20,251.90070809554004,Poor
2025-01-21,82.075,83.14583333333333,1234.125,26.108333333333334,25.745833333333334,86.20833333333333,Delhi,2025,1,21,223.07894736842104,Poor
2025-01-22,87.74583333333334,93.77499999999999,1228.5833333333333,41.9,35.5,65.83333333333333,Delhi,2025,1,22,227.56798245614036,Poor
2025-01-23,75.02916666666667,80.27083333333333,847.7916666666666,36.579166666666666,30.745833333333334,65.75,Delhi,2025,1,23,203.22668316089369,Poor
2025-01-24,54.99166666666667,60.550000000000004,797.9166666666666,23.712500000000002,24.758333333333336,77.95833333333333,Delhi,2025,1,24,177.5992840005998,Moderate
2025-01-25,48.083333333333336,52.26666666666667,875.6666666666666,24.325,22.729166666666668,72.58333333333333,Delhi,2025,1,25,165.59016531713903,Moderate
2025-01-26,58.24583333333334,61.487500000000004,1085.75,31.070833333333336,27.979166666666668,71.58333333333333,Delhi,2025,1,26,179.9837775528565,Moderate
2025-01-27,74.08333333333333,77.4875,1181.7083333333333,32.041666666666664,30.27916666666667,82.75,Delhi,2025,1,27,213.74561403508775,Poor
2025-01-28,98.42916666666667,99.84166666666665,1509.375,47.041666666666664,46.2125,85.83333333333333,Delhi,2025,1,28,244.8134643838512,Poor
2025-01-29,145.225,146.64166666666668,1493.4166666666667,58.67083333333333,59.199999999999996,98.91666666666667,Delhi,2025,1,29,293.8554040724301,Poor
2025-01-30,153.19166666666666,155.30833333333334,1150.2916666666667,49.8375,56.36666666666667,112.25,Delhi,2025,1,30,302.07708905798637,Very Poor
2025-01-31,162.8375,170.04583333333332,1521.4583333333333,72.05,59.87083333333334,77.16666666666667,Delhi,2025,1,31,310.56102480095825,Very Poor
2025-02-01,96.9375,109.07916666666667,998.5416666666666,34.28333333333334,31.84583333333333,91.58333333333333,Delhi,2025,2,1,241.56907894736844,Poor
2025-02-02,98.68333333333334,111.87916666666666,799.7083333333334,25.416666666666668,32.704166666666666,82.75,Delhi,2025,2,2,245.56140350877195,Poor
2025-02-03,97.125,101.52916666666665,972.5,39.104166666666664,35.9625,73.04166666666667,Delhi,2025,2,3,233.07745015148313,Poor
2025-02-04,95.77499999999999,98.39166666666667,1057.4166666666667,55.520833333333336,50.50833333333333,52.833333333333336,Delhi,2025,2,4,235.77144543084623,Poor
2025-02-05,74.57083333333334,79.41250000000001,730.375,28.291666666666668,29.037499999999998,70.875,Delhi,2025,2,5,205.60745614035088,Poor
2025-02-06,58.53333333333333,82.2,620.4583333333334,16.208333333333332,23.429166666666664,96.08333333333333,Delhi,2025,2,6,187.37719298245614,Moderate
2025-02-07,51.40416666666667,97.00416666666666,618.0416666666666,16.025000000000002,20.145833333333332,91.83333333333333,Delhi,2025,2,7,168.46980431848854,Moderate
2025-02-08,51.475,93.69583333333333,706.4583333333334,24.145833333333332,22.8125,84.875,Delhi,2025,2,8,160.5038049182786,Moderate
2025-02-09,73.94166666666666,92.29166666666667,1073.7083333333333,38.31666666666667,32.862500000000004,82.41666666666667,Delhi,2025,2,9,207.28070175438597,Poor
2025-02-10,96.99583333333334,105.69583333333333,1185.625,49.02916666666667,38.30416666666667,80.375,Delhi,2025,2,10,226.87582471135102,Poor
2025-02-11,99.1125,110.79583333333333,1124.7916666666667,44.59166666666667,41.699999999999996,79.75,Delhi,2025,2,11,233.30561664110334,Poor
2025-02-12,52.56666666666666,116.6375,665.75,19.383333333333333,22.150000000000002,80.54166666666667,Delhi,2025,2,12,172.57479569650624,Moderate
2025-02-13,44.25833333333333,126.74166666666667,520.4583333333334,14.725,16.216666666666665,91.04166666666667,Delhi,2025,2,13,142.96027327935224,Moderate
2025-02-14,45.55416666666667,89.44583333333333,579.625,18.020833333333332,19.849999999999998,86.33333333333333,Delhi,2025,2,14,150.8749812565602,Moderate
2025-02-15,67.15833333333333,87.575,863.0416666666666,37.795833333333334,31.84583333333333,72.54166666666667,Delhi,2025,2,15,190.27589406207827,Moderate
2025-02-16,89.46249999999999,108.50416666666666,950.2083333333334,48.15833333333333,41.19583333333333,69.25,Delhi,2025,2,16,225.26315789473685,Poor
2025-02-17,73.97083333333333,85.70833333333333,1110.375,34.112500000000004,34.15,74.54166666666667,Delhi,2025,2,17,201.64459626630682,Poor
2025-02-18,62.949999999999996,107.91666666666667,972.5833333333334,30.599999999999998,26.541666666666668,72.83333333333333,Delhi,2025,2,18,181.48590493327336,Moderate
2025-02-19,60.604166666666664,99.2375,931.0416666666666,30.837500000000002,25.870833333333334,80.08333333333333,Delhi,2025,2,19,182.93373256860102,Moderate
2025-02-20,50.32916666666667,100.41250000000001,445.2916666666667,25.675,22.0125,81.29166666666667,Delhi,2025,2,20,156.20834270505324,Moderate
2025-02-21,54.44583333333333,86.47916666666667,554.125,21.7375,27.833333333333332,102.04166666666667,Delhi,2025,2,21,182.46600877192984,Moderate
2025-02-22,51.44583333333333,107.6125,559.75,18.879166666666666,18.829166666666666,85.66666666666667,Delhi,2025,2,22,169.04925775978407,Moderate
2025-02-23,51.208333333333336,100.33333333333333,722.3333333333334,26.28333333333333,22.849999999999998,90.41666666666667,Delhi,2025,2,23,164.0282557354926,Moderate
2025-02-24,66.78333333333333,128.525,897.5416666666666,33.387499999999996,27.070833333333336,91.41666666666667,Delhi,2025,2,24,188.13610548807915,Moderate
2025-02-25,79.35000000000001,134.39583333333334,1061.9166666666667,45.10833333333333,37.1,88.29166666666667,Delhi,2025,2,25,206.49110623781678,Poor
2025-02-26,80.87083333333334,146.63333333333335,1325.9166666666667,52.125,42.4375,95.70833333333333,Delhi,2025,2,26,218.99890350877195,Poor
2025-02-27,55.9625,155.6625,748.0833333333334,34.862500000000004,25.679166666666664,62.041666666666664,Delhi,2025,2,27,169.63815789473685,Moderate
2025-02-28,45.86666666666667,108.21666666666665,512.0416666666666,27.820833333333336,25.675,70.16666666666667,Delhi,2025,2,28,143.88913255360623,Moderate
2025-03-01,55.833333333333336,94.9375,596.6666666666666,24.083333333333332,27.412499999999998,100.25,Delhi,2025,3,1,173.01544459439197,Moderate
2025-03-02,60.854166666666664,181.77916666666667,621.7916666666666,23.866666666666664,22.650000000000002,69.95833333333333,Delhi,2025,3,2,185.58718511021144,Moderate
2025-03-03,57.32083333333333,151.10833333333332,751.125,30.34583333333333,28.258333333333336,95.5,Delhi,2025,3,3,176.54926713150397,Moderate
2025-03-04,86.89583333333333,380.9708333333333,434.875,24.066666666666666,22.97083333333333,82.91666666666667,Delhi,2025,3,4,232.15021929824562,Poor
2025-03-05,137.97916666666666,929.8416666666667,373.0,10.179166666666667,13.299999999999999,100.58333333333333,Delhi,2025,3,5,286.5847248643698,Poor
2025-03-06,98.79583333333333,573.5083333333333,724.4166666666666,24.020833333333332,19.145833333333332,81.08333333333333,Delhi,2025,3,6,245.6798245614035,Poor
2025-03-07,74.00416666666666,323.37083333333334,1155.0,31.27916666666667,25.78333333333333,88.125,Delhi,2025,3,7,201.0576923076923,Poor
2025-03-08,76.7625,354.6375,927.25,30.270833333333332,25.583333333333332,98.25,Delhi,2025,3,8,215.2828947368421,Poor
2025-03-09,89.625,350.97499999999997,1158.7916666666667,38.06666666666667,33.52916666666667,104.79166666666667,Delhi,2025,3,9,235.2203947368421,Poor
2025-03-10,79.43333333333332,316.78333333333336,688.7083333333334,29.5625,27.170833333333334,108.04166666666667,Delhi,2025,3,10,225.29824561403507,Poor
2025-03-11,81.47083333333333,204.8375,786.5833333333334,37.86666666666667,36.175000000000004,109.41666666666667,Delhi,2025,3,11,214.33442982456143,Poor
2025-03-12,77.18333333333334,356.78749999999997,644.125,21.7625,24.4875,84.33333333333333,Delhi,2025,3,12,221.61403508771932,Poor
2025-03-13,66.875,236.9375,711.3333333333334,25.962500000000002,24.883333333333336,88.875,Delhi,2025,3,13,199.36513157894737,Moderate
2025-03-14,63.637499999999996,225.49166666666667,664.5,27.775000000000002,29.233333333333334,97.91666666666667,Delhi,2025,3,14,205.1184210526316,Poor
2025-03-15,56.31666666666666,320.82916666666665,448.6666666666667,22.191666666666666,17.141666666666666,96.58333333333333,Delhi,2025,3,15,173.8979888289099,Moderate
2025-03-16,57.71666666666667,322.00416666666666,469.625,17.270833333333332,16.141666666666666,92.91666666666667,Delhi,2025,3,16,169.80111336032388,Moderate
2025-03-17,68.82083333333334,388.31666666666666,492.6666666666667,17.658333333333335,17.3625,97.91666666666667,Delhi,2025,3,17,210.0482456140351,Poor
2025-03-18,69.04166666666667,409.02500000000003,490.375,19.008333333333333,17.229166666666668,107.66666666666667,Delhi,2025,3,18,207.0076754385965,Poor
2025-03-19,70.09583333333333,385.7833333333333,675.5,22.183333333333334,20.283333333333335,105.08333333333333,Delhi,2025,3,19,197.0329603388814,Moderate
2025-03-20,62.6625,303.4291666666667,596.8333333333334,21.979166666666668,21.65833333333333,97.33333333333333,Delhi,2025,3,20,186.39996626180837,Moderate
2025-03-21,77.10000000000001,481.31666666666666,476.5833333333333,19.195833333333333,16.841666666666665,90.70833333333333,Delhi,2025,3,21,218.1546052631579,Poor
2025-03-22,62.00416666666666,275.06666666666666,608.0,23.608333333333334,19.6375,96.25,Delhi,2025,3,22,186.19065826960562,Moderate
2025-03-23,66.14583333333333,155.33333333333334,919.2083333333334,41.9,38.262499999999996,109.04166666666667,Delhi,2025,3,23,194.32127192982455,Moderate
2025-03-24,67.65416666666667,185.57083333333333,948.5,35.137499999999996,34.80416666666667,124.83333333333333,Delhi,2025,3,24,205.84320175438597,Poor
2025-03-25,73.06666666666666,203.20000000000002,781.0,36.1625,33.916666666666664,125.875,Delhi,2025,3,25,205.65241228070178,Poor
2025-03-26,68.20833333333333,199.77916666666667,991.125,39.6625,32.766666666666666,100.58333333333333,Delhi,2025,3,26,193.1808554505923,Moderate
2025-03-27,76.78333333333333,371.2833333333333,730.8333333333334,34.170833333333334,22.962500000000002,80.83333333333333,Delhi,2025,3,27,222.50877192982455,Poor
2025-03-28,108.39583333333333,705.5541666666667,388.4166666666667,19.070833333333333,16.558333333333334,101.29166666666667,Delhi,2025,3,28,255.74084936236173,Poor
2025-03-29,133.76666666666668,922.6208333333334,359.9583333333333,11.341666666666667,15.079166666666666,121.95833333333333,Delhi,2025,3,29,282.36482773198054,Poor
2025-03-30,101.7625,702.8458333333333,453.2916666666667,14.291666666666666,16.670833333333334,117.5,Delhi,2025,3,30,248.80263157894737,Poor
2025-03-31,68.42916666666666,427.8333333333333,504.5,16.3875,18.349999999999998,118.83333333333333,Delhi,2025,3,31,199.89912280701753,Moderate
2025-04-01,71.57916666666667,437.45416666666665,522.5,18.454166666666666,17.191666666666666,111.29166666666667,Delhi,2025,4,1,208.62609649122808,Poor
2025-04-02,58.54583333333333,266.6458333333333,825.8333333333334,26.066666666666666,21.5,107.375,Delhi,2025,4,2,170.62425963412804,Moderate
2025-04-03,48.666666666666664,201.55416666666667,1022.8333333333334,23.004166666666666,28.204166666666666,122.91666666666667,Delhi,2025,4,3,160.3832096266307,Moderate
2025-04-04,56.37916666666666,269.9916666666667,644.9583333333334,19.587500000000002,22.558333333333334,112.83333333333333,Delhi,2025,4,4,180.42296446243816,Moderate
2025-04-05,74.22083333333333,434.7708333333333,501.8333333333333,15.666666666666666,18.129166666666666,114.41666666666667,Delhi,2025,4,5,213.4956140350877,Poor
2025-04-06,47.20416666666667,193.42916666666667,750.5416666666666,23.770833333333332,21.191666666666666,116.29166666666667,Delhi,2025,4,6,155.8870707752287,Moderate
2025-04-07,61.54583333333333,220.13750000000002,821.2083333333334,30.483333333333334,29.733333333333334,133.83333333333334,Delhi,2025,4,7,199.38048245614036,Moderate
2025-04-08,70.55833333333334,302.5833333333333,674.2916666666666,24.116666666666664,24.633333333333336,133.875,Delhi,2025,4,8,214.1798245614035,Poor
2025-04-09,73.325,283.84999999999997,603.4583333333334,21.829166666666666,25.441666666666666,136.5,Delhi,2025,4,9,217.33881578947367,Poor
2025-04-10,96.50416666666666,474.9791666666667,767.7083333333334,18.695833333333333,27.008333333333336,136.45833333333334,Delhi,2025,4,10,243.26754385964912,Poor
2025-04-11,113.27916666666665,666.4375,617.1666666666666,15.945833333333333,26.120833333333334,130.75,Delhi,2025,4,11,260.92543859649123,Poor
2025-04-12,80.41666666666667,353.8333333333333,721.2083333333334,17.258333333333333,28.0625,140.08333333333334,Delhi,2025,4,12,226.11951754385964,Poor
2025-04-13,55.85,176.99166666666667,693.0,22.7375,25.962500000000002,133.875,Delhi,2025,4,13,185.42434210526315,Moderate
2025-04-14,70.83749999999999,331.2708333333333,628.4583333333334,22.7,25.070833333333336,131.83333333333334,Delhi,2025,4,14,216.21710526315792,Poor
2025-04-15,57.0375,268.56666666666666,512.4583333333334,17.9875,21.445833333333336,137.5,Delhi,2025,4,15,198.07236842105263,Moderate
2025-04-16,72.34583333333333,311.08750000000003,552.2916666666666,19.304166666666667,23.037499999999998,141.20833333333334,Delhi,2025,4,16,217.83771929824562,Poor
2025-04-17,68.3375,296.975,693.2916666666666,19.2375,22.795833333333334,139.875,Delhi,2025,4,17,210.50986842105263,Poor
2025-04-18,71.90833333333333,318.19166666666666,662.1666666666666,18.954166666666666,26.78333333333333,147.95833333333334,Delhi,2025,4,18,217.37719298245614,Poor
2025-04-19,99.19166666666666,610.1708333333333,489.875,11.966666666666667,21.733333333333334,151.41666666666666,Delhi,2025,4,19,246.09649122807016,Poor
2025-04-20,95.95,535.0916666666667,498.75,13.012500000000001,22.108333333333334,143.08333333333334,Delhi,2025,4,20,242.58552631578948,Poor
2025-04-21,75.05833333333334,350.59999999999997,545.4583333333334,20.162499999999998,24.724999999999998,129.58333333333334,Delhi,2025,4,21,220.1831140350877,Poor
2025-04-22,68.10833333333333,387.4708333333333,488.375,20.525000000000002,16.025000000000002,111.33333333333333,Delhi,2025,4,22,209.66008771929828,Poor
2025-04-23,78.87083333333334,453.91249999999997,521.375,19.233333333333334,17.3125,126.08333333333333,Delhi,2025,4,23,216.1206140350877,Poor
2025-04-24,63.46666666666667,290.6708333333333,682.625,25.21666666666667,19.366666666666667,113.375,Delhi,2025,4,24,178.44051769380715,Moderate
2025-04-25,54.949999999999996,217.6208333333333,779.875,27.295833333333334,21.2,117.70833333333333,Delhi,2025,4,25,163.58561066126856,Moderate
2025-04-26,50.225,161.08333333333334,738.9583333333334,35.541666666666664,23.895833333333332,121.04166666666667,Delhi,2025,4,26,158.23262483130904,Moderate
2025-04-27,65.58333333333333,335.37916666666666,577.25,18.587500000000002,18.779166666666665,126.5,Delhi,2025,4,27,191.301563202879,Moderate
2025-04-28,77.35416666666667,418.8625,506.4583333333333,18.033333333333335,20.579166666666666,141.91666666666666,Delhi,2025,4,28,222.6326754385965,Poor
2025-04-29,85.70416666666667,441.5708333333334,505.5833333333333,14.862499999999999,24.558333333333334,158.66666666666666,Delhi,2025,4,29,231.89912280701756,Poor
2025-04-30,75.74583333333334,378.15000000000003,518.5,14.975,22.099999999999998,155.625,Delhi,2025,4,30,221.41666666666666,Poor
2025-05-01,87.27916666666665,430.6541666666667,483.5,14.262500000000001,23.2625,147.25,Delhi,2025,5,1,233.55701754385964,Poor
2025-05-02,73.80833333333334,232.60833333333335,839.375,20.0,26.441666666666666,144.20833333333334,Delhi,2025,5,2,219.14692982456143,Poor
2025-05-03,71.16666666666667,239.80416666666667,814.9166666666666,20.695833333333333,24.379166666666666,156.0,Delhi,2025,5,3,216.59649122807016,Poor
2025-05-04,77.39999999999999,367.50416666666666,655.4583333333334,18.075,23.34166666666667,144.83333333333334,Delhi,2025,5,4,222.08881578947367,Poor
2025-05-05,67.27083333333333,279.09999999999997,491.125,15.945833333333333,21.870833333333334,136.79166666666666,Delhi,2025,5,5,212.15021929824562,Poor
2025-05-06,68.50416666666666,250.4125,562.7083333333334,19.825,22.712500000000002,118.875,Delhi,2025,5,6,213.77741228070178,Poor
2025-05-07,62.19166666666666,231.27083333333334,539.7916666666666,17.491666666666667,21.77916666666667,133.83333333333334,Delhi,2025,5,7,207.11622807017545,Poor
2025-05-08,70.72500000000001,273.6791666666667,710.875,30.804166666666664,22.52916666666667,104.875,Delhi,2025,5,8,216.13157894736844,Poor
2025-05-09,62.05833333333334,231.52083333333334,734.4166666666666,27.829166666666666,25.349999999999998,107.45833333333333,Delhi,2025,5,9,195.80811403508775,Moderate
2025-05-10,53.42916666666667,170.6625,811.25,21.59166666666667,29.066666666666666,130.20833333333334,Delhi,2025,5,10,179.8826754385965,Moderate
2025-05-11,77.63333333333334,319.65416666666664,786.5833333333334,28.02916666666667,24.483333333333334,114.0,Delhi,2025,5,11,214.17653508771932,Poor
2025-05-12,92.09166666666665,477.22499999999997,631.625,28.0125,21.037499999999998,108.04166666666667,Delhi,2025,5,12,236.07346491228068,Poor
